source_file,source_fragment,probable_reading,status,notes
katturaigal/athisaya_nayanar.md,"Trailing 5,649","Detached number after article conclusion",unresolved,"Preserved verbatim and omitted from English article content because its function cannot be established."
katturaigal/athisaya_nayanar.md,"Snake at Gandhi memorial and earlier Noakhali anecdote","Newspaper-mediated miracle reports criticised by the article",source_claim,"Translated as reported stories and as the author's rationalist critique rather than independently verified events."
katturaigal/avamanachinna.md,"Printed title absent because Image 1 begins below a cropped page edge","Archive title அவமானச் சின்னங்கள் inferred from canonical filename and article's closing refrain",title_override,"Title supplied only in bilingual heading; no title line was silently inserted into the verbatim Tamil body."
katturaigal/avamanachinna.md,"Opening OCR ப்ரீம் கோர்ட் / வுபபுரிமை","சுப்ரீம் கோர்ட் / வகுப்புரிமை",corrected_from_scan,"Both legal terms were visually confirmed on Image 1 before correction in the authoritative Tamil source."
katturaigal/avamanachinna.md,"Clear Tamil OCR substitutions including சமூதாயம் / எடுத்துவிட்டளர் / செம்மைப்படுததி / மூடியாது / ப்லனதர / மூடிவு / பிரச்னயை","சமுதாயம் / எடுத்துவிட்டனர் / செம்மைப்படுத்தி / முடியாது / பலன்தர / முடிவு / பிரச்னையை",corrected_in_source,"Unmistakable lexical and grammatical errors corrected before bilingual build."
katturaigal/avamanachinna.md,"Supreme Court communal-representation ruling constitutional amendment election motive and possible resignation","Contemporary 1951 political legal and newspaper claims",source_claim,"Translated as Anna's report and argument; not independently verified against judgments legislative records or Dinasari."
katturaigal/avar_kana_virumbiya.md,"Opening river list OCR நகர்களிலும்","நதிகளிலும்",corrected_in_source,"Yamuna Ganges Indus Godavari Kaveri and Vaigai establish rivers rather than cities; corrected before bilingual build."
katturaigal/avar_kana_virumbiya.md,"Repeated OCR substitutions மூரசு / மூன்வராமல் / மூறை / மூக்கிய / மூற்படுவான் / மூழு","முரசு / முன்வராமல் / முறை / முக்கிய / முற்படுவான் / முழு",corrected_in_source,"Consistent vowel-sign recognition errors corrected where lexical and grammatical readings were certain."
katturaigal/avar_kana_virumbiya.md,"Nehru's attribution of an ideal-India statement to Gandhi","Memorial-address quotation translated from Tamil article",source_quote,"Not independently collated against Nehru's speech or Gandhi's original wording."
katturaigal/avar_kana_virumbiya.md,"Nala and Chedi ruler of Magadha examples","Legendary and historical analogy for restoration or transfer of kingdoms",source_claim,"Nala retained conventionally; precise intended source for the Chedi-Magadha reference remains uncertain."
katturaigal/avarum_thamizhar.md,"Printed title அவரும் தாறிழுர்தாணாம்","அவரும் தமிழர்தானாம்!",corrected_from_scan,"Title visually confirmed on Image 1 before correction in authoritative Tamil source."
katturaigal/avarum_thamizhar.md,"Clear prose OCR substitutions including ஆழகிய / மீன்சிக்கும் / எனை / மார்கிகம் / சத்திய மூர்த்தியார் / வரூவதை / ஜயரேதமிழர்","அழகிய / மீன் சிக்கும் / என்ன / மார்க்கம் / சத்தியமூர்த்தியார் / வருவதை / ஐயரே தமிழர்",corrected_in_source,"Only unmistakable lexical spacing and name errors corrected before bilingual build."
katturaigal/avarum_thamizhar.md,"Classical quotations from Kalithogai Ainkurunuru and occupational verse","OCR and spacing uncertainty in poetic source lines",partial_quote,"Tamil retained verbatim; English translates the prose explanation and summarises damaged verses conservatively rather than fabricating a critical text."
katturaigal/avarum_thamizhar.md,"Caste bodily dialect and Aryan-Brahmin generalisations","Demeaning collective stereotypes in 1940 polemical rhetoric",source_rhetoric,"Preserved with explicit attribution for archival fidelity and not endorsed as biological social or historical fact."
katturaigal/avarum_thamizhar.md,"Final epithet தர்ப்பர் சூரரே","Possibly satirical reference to darbha or Brahmin ritual identity",unresolved,"Rendered provisionally as Hero of the sacred grass and marked unsuitable for definitive lexical reuse."
katturaigal/avungsan.md,"Printed title absent because surviving Image 1 begins mid-essay","Canonical title அவுங்சான் supplied from filename and exclusive article subject",title_override,"Title supplied only in bilingual heading and not inserted into verbatim Tamil body."
katturaigal/avungsan.md,"Clear OCR substitutions including செரர்ண்மாளிகை / சமர்ளித்தார் / அவுங்சாள் / டக்களிள் / அலைஅஅடிக்கும் / அவுங்சகான் / மூதுகை / பூதுத்திட்டம் / மூடியாது","சொர்ண மாளிகை / சமாளித்தார் / அவுங்சான் / மக்களின் / அலை அடிக்கும் / அவுங்சான் / முதுகை / புதுத்திட்டம் / முடியாது",corrected_in_source,"Unmistakable lexical name and spacing errors corrected before bilingual build."
katturaigal/avungsan.md,"Names பூசோ யூசா பூசா and பாமா","Standard historical forms U Saw and Ba Maw",normalized_name,"Tamil OCR variants normalised where identity was clear; English uses standard spellings."
katturaigal/avungsan.md,"Aung San career Japanese and British alliances suspects and assassination","Immediate 1947 historical narrative",source_claim,"Translated as Anna's account and not independently reconciled with modern scholarship or trial records; Ba Maw wording remains attributed rather than asserted responsibility."
katturaigal/avargal_sindhip.md,"Clear OCR substitutions including சுபநன்மையும் / இதோபதேசம் பல் / இருக்க் / ஐக்யநாடு / ஐவஹர் / ஐப்பான் / கொள்ளபட்டிருக்கிறது","சுயநலமும் / இதோபதேசம் பல / இருக்க / ஐக்கியநாடு / ஜவஹர் / ஜப்பான் / கொள்ளப்பட்டிருக்கிறது",corrected_in_source,"Unmistakable lexical and proper-name recognition errors corrected against the scans before bilingual build."
katturaigal/avargal_sindhip.md,"Image 7 ornamental divider OCR rendered as numbers symbols and fragments","Printed floral dividers",removed_ocr_noise,"Non-text decorative marks removed from corrected Tamil; no semantic source content was omitted."
katturaigal/avargal_sindhip.md,"Second essay name மிராசாவா","Sadamichi Hirasawa in the 1948 Teigin Bank case",normalized_name,"Tamil source retained as printed/OCRed; English uses the identifiable standard surname Hirasawa."
katturaigal/avargal_sindhip.md,"Image 12 குற்றம் கட்டிிறகள","குற்றம் சாட்டுகிறார்கள்",corrected_from_scan,"Scan clearly supports the grammatical reading; corrected in authoritative OCR source before rebuild."
katturaigal/avargal_sindhip.md,"Publication dates 28. //..48 and 28. //.49","Both scans read 28.11.48",corrected_from_scan,"Dates corrected in both internal essays; the second OCR year was a recognition error."
katturaigal/avargal_sindhip.md,"Claims about soul-force military policy international conflicts temple imagery and the Tokyo murders","Anna's November 1948 political and cultural argument",source_claim,"Translated as the author's contemporary argument; historical and legal assertions are not silently presented as independently verified conclusions."
katturaigal/avarathu_sanj.md,"Image 1 heading OCR 02","62",corrected_from_scan,"Printed heading clearly reads 62; corrected in the authoritative OCR source before bilingual build."
katturaigal/avarathu_sanj.md,"Clear OCR substitutions including ௨லகம் / மூறை / பாமழரருக்கு / சஞ்சம் / மதமூம் / சழயத்தில் / தந்ைத / கோயழுத்தூர் / மூடியவில்லை","உலகம் / முறை / பாமரருக்கு / சஞ்சலம் / மதமும் / சமயத்தில் / தந்தை / கோயமுத்தூர் / முடியவில்லை",corrected_in_source,"Only unmistakable lexical name and character-recognition errors were corrected against the scans."
katturaigal/avarathu_sanj.md,"Image 5 ornamental divider OCR நட் டசி 7","Printed floral divider",removed_ocr_noise,"Decorative non-text OCR debris removed; no semantic source content omitted."
katturaigal/avarathu_sanj.md,"Image 7 அதைஃ ஈண்டும்","அதைக் கண்டும்",corrected_from_scan,"Scan and syntax clearly establish the phrase describing the father witnessing the children's struggle."
katturaigal/avarathu_sanj.md,"Image 12 அந்தக் குட்டையில் கூறுவோர்","அந்தக் குட்டையில் ஊறுவோர்",corrected_from_scan,"Scan confirms the idiom; corrected before translation and retained verbatim in bilingual output."
katturaigal/avarathu_sanj.md,"Kandan child-murder case High Court sentence and recommendation","Contemporary account quoted and paraphrased by Anna",source_claim,"Translated as the article's report; court date facts and procedural description were not independently verified against a judgment record."
katturaigal/avarathu_sanj.md,"Collective criticism of Brahmins Sanatana orthodoxy and religious leadership","Polemical 1951 source rhetoric",source_rhetoric,"Preserved as Anna's argument for archival fidelity and not framed as an independent generalisation about present-day communities."
katturaigal/avarudaya_araichi.md,"Three destroyed parenthetical English fragments on Images 2 13 and 14","Non-Committal Policy",corrected_from_scan,"Original Latin text is clearly legible in the scans; restored in authoritative Tamil OCR before bilingual build."
katturaigal/avarudaya_araichi.md,"Image 2 minister name OCR திரு: 41. பக்தவத்சலம்","M. பக்தவத்சலம்",corrected_from_scan,"Printed Latin initial M is clear; corrected in source and rendered M. Bhaktavatsalam in English."
katturaigal/avarudaya_araichi.md,"Image 10 degree OCR 1/0...","M.O.L.",corrected_from_scan,"The same degree is printed clearly on Image 11; restored consistently in source and translation."
katturaigal/avarudaya_araichi.md,"Clear Tamil OCR substitutions including கந்தரர் / மூதற்கண் / மூடிவு / ஏண்ணூற்று / எழுதப்படடிருப்பின் / வநீத / மறறும் / மூறையில் / உணரமூடியாத","சுந்தரர் / முதற்கண் / முடிவு / எண்ணூற்று / எழுதப்பட்டிருப்பின் / வந்த / மற்றும் / முறையில் / உணர முடியாத",corrected_in_source,"Unmistakable lexical and character-recognition errors corrected before bilingual build; period spellings and rhetoric otherwise retained."
katturaigal/avarudaya_araichi.md,"Image 5 damaged hymn title தான் என்ன பதிகம்","Likely title or opening words of Sundarar hymn; exact printed reading not securely reconstructed",unresolved,"Tamil remains unchanged; English says a hymn without inventing its title."
katturaigal/avarudaya_araichi.md,"Periyapuranam episodes caste interpretation authorship motives and criticism of the unnamed researcher","Anna's 1948 rationalist literary polemic",source_rhetoric,"Translated with attribution and archival fidelity; theological literary historical and caste claims are not independently endorsed or silently modernized."
katturaigal/bajagovindam.md,"Printed title absent from surviving OCR body","Canonical title பஜகோவிந்தம் established by filename and repeated refrain",title_override,"Bilingual heading supplied without inserting a fabricated title into the verbatim Tamil body."
katturaigal/bajagovindam.md,"Image 1 வழமுடியாற்வல் 4","வாழ முடியாதவன்",corrected_from_scan,"Scan clearly reads the phrase; corrected in authoritative source before translation."
katturaigal/bajagovindam.md,"Decorative divider OCR on Images 2 and 3 rendered as numbers Tamil fragments and symbols","Printed floral dividers",removed_ocr_noise,"Non-text ornament noise removed from corrected OCR; no semantic content omitted."
katturaigal/bajagovindam.md,"Clear OCR substitutions including ஒடோடி / பூளிக்கிறார் / ஒய்வாக / ஐனாதிபதி / ந்கூட / ம்ட்டார் / ராஜ்பபாரம் / ஆதிசங்குரர் / புசழிலும்","ஓடோடி / பூஜிக்கிறார் / ஓய்வாக / ஜனாதிபதி / நீ கூட / மாட்டார் / ராஜ்ய பாரம் / ஆதிசங்கரர் / புகழிலும்",corrected_in_source,"Unmistakable lexical and proper-name errors corrected against scans while satirical colloquial spellings remain unchanged."
katturaigal/bajagovindam.md,"Image 6 sequence யுவர் ஆனரில் ... யுவர் எக்சலென்சி ... பாயோ","Final printed expression பாயோ is legible but intended referent remains unclear",unresolved,"Tamil retained; English transliterates Bayo and does not invent a title or office."
katturaigal/bajagovindam.md,"Claims and satire concerning C. Rajagopalachari's offices family status religious writing and political ambitions","Anna's 1951 political polemic",source_rhetoric,"Translated as the author's satire and not independently asserted as neutral biography or verified intent."
katturaigal/burma_tharum.md,"Website has nine content scans but the original local extraction retained only scans 02-09; omitted scan 01 contains title and opening","34. பர்மா தரும் பாடம் / “ஹே! ராஜன்! நான் நடத்தப்போகும் யாககாரியத்துக் / காகப் பணம் தேவைப்படுகிறது. காவலுக்கு உன்னையே",restored_missing_source_scan,"Downloaded burma_tharum_01.jpg from the article page and restored its exact printed Tamil before rebuilding the bilingual document."
katturaigal/burma_tharum.md,"Image 3 heavily damaged lines வய க்கல்ளத் சில் / மதம் று / மதத் றல ள் / னல் சமயம் கிடைக்கும்","களைந்தெறிய சில / மதம் வேறு / மதத் தலைவர்கள் / எனினும் சமயம் கிடைக்கும்போதெல்லாம்",corrected_from_scan,"Scan is legible enough to restore syntax and complete words; corrections made in authoritative OCR before build."
katturaigal/burma_tharum.md,"Image 6 வல்: தேவை","மதபோதனை தேவை",corrected_from_scan,"Printed phrase clearly reads religious instruction is needed; restored in source and translation."
katturaigal/burma_tharum.md,"Image 8 date OCR 26.9.44","26.9.54",corrected_from_scan,"Printed year is unambiguously 54; corrected in source and English publication note."
katturaigal/burma_tharum.md,"Clear OCR substitutions including ஆக்ஜஞை / பாபிபாக்கப்படுவான் / பத்த கோடிகள் / சம்ஹரிக்கன / ஆலை / பாபி/பாகிவிட்டார் / அரணியுன்ள","ஆக்ஞை / பாபியாக்கப்படுவான் / பக்த கோடிகள் / சம்ஹரிக்க / ஆனால் / பாபியாகிவிட்டார் / அரசியலை",corrected_in_source,"Unmistakable lexical errors corrected against scans while source rhetoric and period vocabulary remain."
katturaigal/burma_tharum.md,"Burmese Prime Minister Buddhist monks school religious instruction Karen and Muslim separatist claims","Anna's September 1954 contemporary political account",source_claim,"Translated as the article's report; identities chronology policy details and communal descriptions were not independently reconciled with modern Burmese historical sources."
sirukathaigal/varavu_selavu.md,"Website scan 9 was excluded by the former 300 px minimum-height filter","Closing commentary and date restored from 009-d5501f350e.png",restored_missing_source_scan,"Tamil was transcribed against the scan and the English conclusion was added before rebuilding."
sorpozhivugal/130767.md,"Website scan 8 was excluded by the former 300 px minimum-height filter","Anna's final sentence resolving the exchange restored from 008-07012a192f.png",restored_missing_source_scan,"The prior false mid-sentence ending note was removed."
sorpozhivugal/satta_11_03_1958.md,"Opening and closing scans were absent from the corrected source","Formal debate opening and concluding paragraph restored from 001-de96a255c6.png and 008-1bb6f78da8.png",restored_missing_source_scans,"The genuine internal gap between earlier scans remains explicitly documented."
sorpozhivugal/call_to_the.md,"Short thirteenth scan was excluded by the former 300 px minimum-height filter","Final sentence and 15-3-1967 broadcast note restored with English OCR and visual checking",restored_missing_source_scan,"Tamil translation now contains the complete conclusion rather than a false incomplete-source marker."
sorpozhivugal/human_rights.md,"Fourth English scan previously timed out during image extraction","Four omitted paragraphs restored with English OCR and visual checking",restored_failed_source_scan,"Recovered text covers Roosevelt's service Charter implementation and continuing human-rights violations; Tamil translation updated."
sorpozhivugal/270667.md,"Part 2 image 15 was absent after the original extraction run","Full intervening page restored from 015-e67b653fa3.png",restored_missing_source_scan,"Placed between canonical Part 2 images 14 and 16; obvious Tamil OCR substitutions corrected against the scan."
sorpozhivugal/300367.md,"Short concluding image 16 was excluded by the former minimum-height filter","Conclusion restored from 016-359769ded8.png",restored_missing_source_scan,"Printed date phrase reads 14ஆம் தேதி; restored before translation."
sorpozhivugal/manila_avai.md,"Short concluding image 21 was excluded by the former minimum-height filter","Conclusion restored from 021-5a5bd3bdbf.png",restored_missing_source_scan,"The 23-crore and 32-crore figures were checked visually."
sorpozhivugal/nithi080358.md,"Part 1 had been mapped to an almost-empty HTML wrapper while only OCR Part 2 remained separate","Canonical source rebuilt from OCR parts 1 and 2",repaired_multipart_canonicalization,"Twenty recovered Part 1 scans are now included in the canonical OCR-origin document; review candidates remain for correction during translation."
sorpozhivugal/satta_04_07_1957.md,"Part 2 concluding image was absent","Conclusion restored from 013-5d4c6343e8.png",restored_missing_source_scan,"Tamil checked visually before insertion into the combined canonical source."
sorpozhivugal/satta_10_12_1959.md,"Part 1 opening image was absent","Formal date heading and opening paragraph restored from 001-6d3f6665d5.png",restored_missing_source_scan,"Inserted before the former mid-sentence first image in the combined canonical source."
sorpozhivugal/sattamandram_first.md,"Short concluding image 22 was excluded by the former minimum-height filter","Conclusion restored from 022-392cb1ad38.png",restored_missing_source_scan,"The Thames and Cooum comparison now reaches its printed conclusion."
katturaigal/edakku_panni.md,"Images 4 and 5 contain substantially duplicated printed text with minor scan/OCR variation","Both website scans retained in verbatim Tamil; repeated passage translated once",duplicate_source_scans,"Duplication is documented in the English body and translator note rather than silently deleting either source image."
katturaigal/edakku_panni.md,"Clear OCR substitutions including [ூஷியாவில் / தோய்களை / விவாசியகள் / பாம்மம் / இராமத்துத் தோழன்","ரஷியாவில் / நோய்களை / விவசாயிகள் / பாம்பும் / கிராமத்துத் தோழன்",corrected_in_source,"Unmistakable lexical errors corrected against scans before translation; uncertain period wording retained."
katturaigal/dhayavu_dhatchanyam.md,"Images 4 and 5 are duplicate scans of the same printed page","Both scan sections retained and reconciled; both corresponding English sections included",duplicate_source_scans,"Duplication is documented in the English body and translator note rather than silently deleting either source image."
katturaigal/dhayavu_dhatchanyam.md,"Clear OCR substitutions including மாசபை / பூனியன் / தாட்சண்ணியம் / தடையுத்தரவு (128 or 124)","மகாசபை / யூனியன் / தாட்சண்யம் / தடையுத்தரவு (144)",corrected_in_source,"Corrections were checked against the scans and duplicate readings before translation."
nadagangal/madamanmiyam_1.md,"All four source images were recorded as _No OCR text detected_","Complete Tamil text manually transcribed from all four legible scans",restored_missing_ocr,"The document was not counted as translated until the recovered Tamil source and English translation passed the retention audit."
nadagangal/seeman_1.md,"All five source images were recorded as _No OCR text detected_","Complete Tamil text restored from the scans and a matching Wikisource transcription",restored_missing_ocr,"The external transcription was checked against the local image boundaries before translation."
nadagangal/puthiya_cong_1.md,"All six source images were recorded as _No OCR text detected_","Complete Tamil vignette restored from the scans and matching Wikisource text",restored_missing_ocr,"The recovery was limited to the canonical six-page vignette and checked against its local opening and closing scans."
katturaigal/nsk.md,"6௨ த / 6ீல்லாரும் ஒரு தடவை / கை.தட்டுங்கோ.","எல்லாரும் ஒரு தடவை கைதட்டுங்கோ.",probable_reading,"The opening catchphrase is severely damaged in OCR; the probable reading follows the surviving words and the response ‘தட்டமாட்டிங்களா? பரவாயில்லை!’ The verbatim source block remains unchanged."
katturaigal/nsk.md,"''இந்தனார்' / 'கலகண்டர்' and the song beginning பண்டாரப்பரங்கன் வேஷம்","Nandanar / Kalakandar; exact period song wording uncertain",needs_scan_review,"Film-title OCR and wordplay are rendered conservatively in English and documented rather than silently rewritten in the Tamil source."
katturaigal/valarppupen.md,"37-6-29-இல் சென்னை ஜில்லா திராவிடர் கழகக் கூட்டம்","27-6-49-இல் சென்னை ஜில்லா திராவிடர் கழகக் கூட்டம்",probable_reading,"The reproduced news item is dated June 28 and says the meeting occurred yesterday; translation uses 27 June 1949 while the Tamil source remains unchanged."
katturaigal/valarppupen.md,"Initials and names including 034.8. / ?1.4/. / 74.*/. and several committee-member spellings","Period names and initials require scan-level verification",needs_scan_review,"Names are transliterated conservatively where readable; damaged tokens are not silently rewritten in the Tamil source."
katturaigal/kandathum_kaet.md,"OCR source ended after Image 7 with the unfinished phrase உங்களுக்குப்","Image 8 restored: பிடிக்கவில்லை என்றால்... (தனி நிருபர் செய்தி - திராவிட நாடு - 15-3-59)",restored_missing_source_scan,"The locally downloaded eighth image had been omitted from OCR Markdown. Its complete closing text was manually transcribed into both canonical Tamil copies before translation."
katturaigal/kaiyil_oomai.md,"கையில் ஊழமையார் / அவளைக் காவலுக்கு / கருத்துக் குரூடனொருவன்","கையில் ஊமையர் / அவனைக் காவலுக்கு / கருத்துக் குருடனொருவன்",corrected_against_scan,"The printed title and opening sentence in Image 1 clearly establish all three readings; both canonical Tamil copies were corrected before translation."
katturaigal/kaiyil_oomai.md,"OCR source ended after Image 8 at அக்குழிகளிலே","Image 9 restored through (திராவிட நாடு - 6-2-44)",restored_missing_source_scan,"The locally downloaded ninth image had been omitted from OCR Markdown. Its conclusion and publication line were manually transcribed into both canonical Tamil copies."
katturaigal/sirunariyin.md,"(10. 0.48 திராவிட நாடு இதழில் வெளி வந்தது,","(10.10.48 திராவிட நாடு இதழில் வெளி வந்தது)",corrected_against_scan,"Image 9 clearly shows the complete publication date and closing parenthesis; both canonical Tamil copies were corrected before translation."
katturaigal/sirunariyin.md,"டாக்டர் ஜோசப்ராவோ ஹாங்கி / ஜோசப் ரசிடா","Dr Joseph Ravoahangy / Joseph Raseta",identified_historical_names,"The Malagasy leaders' names are rendered using their established spellings in English; the Tamil source wording is otherwise retained."
katturaigal/puntheera.md,"ஆங்கிலத்தில் வந்த புல்லிட் / இந்தியாவில் அமெரிக்க அரசாங்கப் பிரதிநிதியாக இருந்த புல்லிட்","Bullitt; exact author/article identification uncertain",needs_reference_review,"The source identifies an American writer and former U.S. representative in India as Bullitt and cites Life magazine. The English retains Bullitt without asserting a fuller identity."
katturaigal/puntheera.md,"ஆரிய தர்மத்தை: இழக்க, மூன்ஷி பரம்பரை மூன் வருவதில்லை","ஆரிய தர்மத்தை இழக்க, முன்ஷி பரம்பரை முன் வருவதில்லை",probable_reading,"Clear contextual OCR damage is resolved only in the English meaning; the Tamil source remains verbatim."
katturaigal/thenali_poi.md,"OCR source ended after Image 8 with வவேற்பு... ரம் பக்கம் / ஆ","Image 9 restored through the byline and 8-2-59 publication date",restored_missing_source_scan,"The locally downloaded ninth image had been omitted from OCR Markdown. Its conclusion and byline were manually transcribed into both canonical Tamil copies."
katturaigal/thenali_poi.md,"புராணங்களைப் பயின்றார்; &தையை மனனம் செய்தார்","புராணங்களைப் பயின்றார்; கீதையை மனனம் செய்தார்",probable_reading,"The context identifies the Bhagavad Gita; the English resolves the damaged glyph while the Tamil source remains verbatim."
katturaigal/thanjayil_puyal.md,"2/. ... நிறைவு விழா]! / நாபகம் வழங்கிய பேருதவி இது!","21. ... நிறைவு விழா! / நாடகம் வழங்கிய பேருதவி இது!",corrected_against_scan,"Image 1 clearly establishes the article number, title punctuation and the word நாடகம்; both canonical Tamil copies were corrected before translation."
katturaigal/thanjayil_puyal.md,"OCR source ended after Image 8 without the meeting close or publication line","Image 9 restored through (செய்தி - 3-5-53 - திராவிட நாடு)",restored_missing_source_scan,"The locally downloaded ninth image had been omitted from OCR Markdown. Its meeting close and publication line were manually transcribed into both canonical Tamil copies."
katturaigal/thanjayil_puyal.md,"/0% 000110 0௮ ... 1116 40106 ௦1 ...","Vox populi, vox Dei / The voice of the people is the voice of God",identified_foreign_phrase,"The Latin maxim and English gloss are numerically corrupted in OCR; their meaning is explicit in the following Tamil sentence and is restored in translation only."
katturaigal/uruvana_seyal.md,"உருவான செயல்! (appears close to repeated உருப்படியான செயல்)","உருவான செயல்!",confirmed_against_scan,"Image 1 clearly prints the shorter title உருவான செயல்; it is retained rather than normalized to the later rhetorical phrase உருப்படியான செயல்."
katturaigal/uruvana_seyal.md,"Opening and several mid-article words contain heavy OCR damage, including பதவி/செய்தித்தாள்கள்/விவரத்தினின்றும் and group-politics passages","Meaning recovered conservatively from sentence context",needs_scan_review,"No uncertain Tamil wording is silently rewritten; English avoids relying on unreadable decorative or stray glyphs."
katturaigal/thookumedai.md,"பீட்ரா செல்ஸ்கி / பெட்ரோ செல்ஸ்கி / பேட்ராசெவ்ஸ்கி","Mikhail Petrashevsky / the Petrashevsky Circle",identified_historical_name,"Variant OCR forms are rendered with the established English spelling; the Tamil source remains unchanged."
katturaigal/thookumedai.md,"பீலின்ஸ்கி / பிஸ்டோவஸ்கி / டர்ஜனிவ் and damaged novel titles","Belinsky / Dostoevsky / Turgenev; established English book titles",identified_historical_names,"Clear historical names and titles are standardized in English only. Factual claims and chronology remain those of the Tamil article."
katturaigal/vizhanaalil.md,"கேரரலாகலமான / குடியரசு தனத்தேதி / பிரான்கம் / அதேகம்","கோலாகலமான / குடியரசு தினத்தேதி / பிரான்சும் / அநேகம்",corrected_against_scan,"Image 1 clearly establishes these readings; both canonical Tamil copies were corrected before translation."
katturaigal/vizhanaalil.md,"£வாத'த்தினையும்... and ககனுன் த்தல் near the concluding comparison","Exact words remain unclear in the scans/OCR",needs_scan_review,"The translation follows the recoverable argument without inventing a specific missing ideological label or noun."
katturaigal/peyyena.md,"Final OCR sentence ended at இந்த நிலையை before the date","இந்த நிலையை எண்ணினால்...",restored_from_scan,"Image 6 clearly contains the omitted final word; it was restored in both canonical Tamil copies before translation."
katturaigal/peyyena.md,"Scattered damaged phrases including எடை.3யா and agricultural/equipment wording in Image 4","Contextual meaning recoverable, exact glyphs uncertain",needs_scan_review,"The English remains conservative around unreadable words; the Tamil source is not silently normalized beyond the scan-confirmed ending."
katturaigal/oorsirikkum.md,"படுபாதாள -......காரி! பாஷையிலே / டாப் திறிந்துடும் / இக்கிர மஞ்சாச் சோறு","Damaged colloquial abuse in the opening quoted speech",needs_scan_review,"The scan does not establish every glyph confidently; the Tamil is retained verbatim and the translation conveys the clear insulting sense without inventing exact words."
katturaigal/oorsirikkum.md,"Image 3-4 transition around the Congress factions and the list of named leaders","Recoverable argument, but the printed/OCR transition appears syntactically compressed",needs_scan_review,"Names and the argument about English-educated Congress leaders are translated conservatively; no speculative Tamil reconstruction was inserted."
katturaigal/oorsirikkum.md,"190க்கு 8 பேர்தான்","100க்கு 8 பேர்தான்",corrected_against_scan,"Image 4 clearly reads 100க்கு 8; both canonical Tamil copies were corrected before the bilingual file was built."
katturaigal/orae_nilavu.md,"Downloaded image 001-5d4de74293.png absent from OCR page markers","Title panel and opening lines beginning 51. ஒரே நிலவு!",restored_from_scan,"The omitted title image was transcribed and inserted into both canonical Tamil copies before translation."
katturaigal/orae_nilavu.md,"கரவ / காச / சீதம் / இதய தீதம்","Stray OCR fragment removed; காசு / கீதம் / இதய கீதம்",corrected_against_scan,"The first scan clearly establishes these readings; both canonical Tamil copies were corrected before translation."
katturaigal/orae_nilavu.md,"ப / ட / சீடி and isolated numerals around the opening quotations","Page labels or OCR noise rather than continuous article text",ocr_noise,"The English omits these stray symbols while the bilingual document preserves them in the verbatim Tamil source."
katturaigal/orae_nilavu.md,"00/5158-11௦15 / 1119100/ 65505","Damaged English parenthetical labels following Bernard Shaw criticism",needs_scan_review,"The surrounding Tamil identifies the sense as mere conversations and history lessons; unreadable labels are not guessed in English."
katturaigal/orae_nilavu.md,"Stray damaged line after the Shelley quotation in Image 8","Unrecoverable OCR debris at the page ending",needs_scan_review,"The complete recoverable Shelley quotation is translated; no semantic content is invented for the damaged trailing symbols."
katturaigal/oraeoru.md,"ம: 2. ஈ பாடலுக்கு அது வான்வெளியில் பறந்து கூடச் செல்லும்?","Damaged phrase following the contrast between one hymn and another",needs_scan_review,"The scan/OCR does not establish the intervening characters reliably; the English retains the two clear miracles and does not invent a third claim."
katturaigal/oraeoru.md,"தேங்கி நின்றது தேக்க மரமா, நூக்க மரமா","Second tree-name or wordplay is uncertain",needs_scan_review,"The rhetorical contrast clearly asks whether the visible object was a large tree rather than a tiny palm leaf; English conveys that sense conservatively."
katturaigal/oraeoru.md,"வை - கை","Folk etymological wordplay: place the hand/dig to find water",difficult_term,"The translation preserves the author's explanation and does not present the etymology as an independently verified linguistic fact."
katturaigal/pandithar_maraivu.md,"Downloaded image 001-00268b0340.png absent from OCR page markers","Title and introductory death notice",restored_from_scan,"The omitted panel naming Pandithar Thirugnana Sambandam, his school position and death date was restored in both canonical Tamil copies."
katturaigal/pandithar_maraivu.md,"சுயமரியாதைக் கொள்கைச- ஈ மக்களிடையே","சுயமரியாதைக் கொள்கைகளை மக்களிடையே",corrected_against_scan,"The body scan clearly establishes the reading; both canonical Tamil copies were corrected before translation."
katturaigal/parakkum_kuthirai.md,"532 / பறம்கும் / அல்லத 114 டன் நிறையுள்ள ப(ளசூவையோ","52 / பறக்கும் / அல்லது 1¼ டன் நிறையுள்ள பளுவையோ",corrected_against_scan,"The two scans clearly establish the article number, title word and W-12 payload; both canonical Tamil copies were corrected before translation."
katturaigal/kothanar.md,"Title/question punctuation; சோத்தாகவேண்டும்...லல ப சடல; ரகத் துரத்திவிட்டு; பன வேலையல்ல; திறுதீதாதது; கட் டிதீதரச்; திர்ணயத்தோடு; சருவ; திராவிட தாடு","Scan-confirmed punctuation and readings including சேர்ந்தாகவேண்டும்...தெரிந்து கொள்ளவேண்டும்; ஆத்திரத்தைத் துரத்திவிட்டு; புறம்பான வேலையல்ல; நிறுத்தாதது; கட்டித் தரச்; நிர்ணயத்தோடு; தெருவிலே; திராவிட நாடு",corrected_against_scan,"Images 1, 5, 6, 7 and 8 clearly establish these readings; both canonical Tamil copies were corrected before translation."
